,Year,Month,Day,Trial,Abalation,Darkness,Flow,Fish,Tailbeat Num,Heading,Speed,TB_Frequency
13,2021,07,07,26,N,Y,2,individual5,13,96.71991292740832,0.014323394833717362,3.7119113573407203
14,2021,07,07,26,N,Y,2,individual5,14,,,5.263157894736842
15,2021,07,07,26,N,Y,2,individual5,15,10.035915811745724,0.009703382038621637,5.614035087719299
0,2021,07,07,26,N,Y,2,individual6,0,-155.87877466532947,0.025939877294087504,3.8406827880512098
1,2021,07,07,26,N,Y,2,individual6,1,157.47586498817594,0.025415607939595512,1.6216216216216217
2,2021,07,07,26,N,Y,2,individual6,2,176.4189544230742,0.014025903843009916,3.0397198818251443
3,2021,07,07,26,N,Y,2,individual6,3,-177.66608525203694,0.013545333738475064,5.182186234817813
4,2021,07,07,26,N,Y,2,individual6,4,-175.635273791688,0.016240676713697298,5.0
5,2021,07,07,26,N,Y,2,individual6,5,175.44575278545582,0.01218765994473879,4.605263157894737
6,2021,07,07,26,N,Y,2,individual6,6,177.7449220248245,0.0057282273411779355,3.3947368421052633
7,2021,07,07,26,N,Y,2,individual6,7,66.5108340147369,0.0026886693523408213,3.0
8,2021,07,07,26,N,Y,2,individual6,8,12.099442122339358,0.005173848800836464,2.3281733746130033
9,2021,07,07,26,N,Y,2,individual6,9,,,1.1764705882352942
10,2021,07,07,26,N,Y,2,individual6,10,,,1.1764705882352942
11,2021,07,07,26,N,Y,2,individual6,11,,,3.1083591331269353
12,2021,07,07,26,N,Y,2,individual6,12,,,1.7304236200256742
13,2021,07,07,26,N,Y,2,individual6,13,,,1.4634146341463417
14,2021,07,07,26,N,Y,2,individual6,14,55.90489616269722,0.003520420558317128,2.5956354300385107
0,2021,07,07,26,N,Y,2,individual7,0,-67.24645741994541,0.00798344525932173,4.473684210526316
1,2021,07,07,26,N,Y,2,individual7,1,-38.712735179491034,0.011856170783318484,2.1643394199785173
2,2021,07,07,26,N,Y,2,individual7,2,-66.1635253314954,0.03468911788283958,1.2244897959183672
3,2021,07,07,26,N,Y,2,individual7,3,-66.40423465388704,0.022738827622438323,1.2244897959183672
4,2021,07,07,26,N,Y,2,individual7,4,-136.1227827882879,0.02744914347177586,3.7874907047839375
5,2021,07,07,26,N,Y,2,individual7,5,-130.5841350594354,0.019056588107871798,2.3076923076923075
6,2021,07,07,26,N,Y,2,individual7,6,173.58523448495018,0.025089845261697708,4.129554655870445
7,2021,07,07,26,N,Y,2,individual7,7,142.8400712046923,0.022876152721587818,2.3076923076923075
8,2021,07,07,26,N,Y,2,individual7,8,114.65827943106675,0.030939704211038824,3.8191632928475037
9,2021,07,07,26,N,Y,2,individual7,9,68.2046641121938,0.04534668626482732,3.0689738043739485
10,2021,07,07,26,N,Y,2,individual7,10,55.27831145352533,0.03624863120798796,0.821917808219178
11,2021,07,07,26,N,Y,2,individual7,11,43.293518638321395,0.020462792773242432,0.821917808219178
12,2021,07,07,26,N,Y,2,individual7,12,-162.10569586601835,0.018605427621392362,0.821917808219178
13,2021,07,07,26,N,Y,2,individual7,13,-135.3348169586627,0.010871758057622347,3.237202595529921
14,2021,07,07,26,N,Y,2,individual7,14,-114.64935091170597,0.020231507310120772,4.898785425101214
15,2021,07,07,26,N,Y,2,individual7,15,-106.84414441271635,0.014523208414928093,4.615384615384615
0,2021,07,07,26,N,Y,2,individual8,0,,,0.410958904109589
1,2021,07,07,26,N,Y,2,individual8,1,,,0.410958904109589
2,2021,07,07,26,N,Y,2,individual8,2,,,0.410958904109589
3,2021,07,07,26,N,Y,2,individual8,3,-2.389476969183408,0.031430970603116226,0.410958904109589
4,2021,07,07,26,N,Y,2,individual8,4,,,0.410958904109589
5,2021,07,07,26,N,Y,2,individual8,5,,,0.410958904109589
6,2021,07,07,26,N,Y,2,individual8,6,,,0.410958904109589
7,2021,07,07,26,N,Y,2,individual8,7,158.9036522426752,0.021381520056093558,0.7932734464818098
8,2021,07,07,26,N,Y,2,individual8,8,178.1662566881092,0.014373623985718505,1.6216216216216217
9,2021,07,07,26,N,Y,2,individual8,9,,,2.1294452347083928
10,2021,07,07,26,N,Y,2,individual8,10,-142.14585883763039,0.017191172678281453,3.105263157894737
11,2021,07,07,26,N,Y,2,individual8,11,-140.02477396152602,0.017617644985774623,3.333333333333334
12,2021,07,07,26,N,Y,2,individual8,12,,,3.333333333333334
13,2021,07,07,26,N,Y,2,individual8,13,,,2.7017543859649122
14,2021,07,07,26,N,Y,2,individual8,14,,,2.0
0,2021,03,25,22,N,N,0,individual1,0,1.7858932386405346,0.010434708736992062,4.360902255639098
1,2021,03,25,22,N,N,0,individual1,1,-12.789241822432063,0.010814764816125793,2.25093984962406
2,2021,03,25,22,N,N,0,individual1,2,,,0.9375
3,2021,03,25,22,N,N,0,individual1,3,,,0.9375
4,2021,03,25,22,N,N,0,individual1,4,22.921966170896688,0.012287753070284518,0.9375
5,2021,03,25,22,N,N,0,individual1,5,77.10945181725671,0.018765490138243423,2.0094147005444647
6,2021,03,25,22,N,N,0,individual1,6,,,1.5639548646729267
7,2021,03,25,22,N,N,0,individual1,7,,,0.8695652173913043
8,2021,03,25,22,N,N,0,individual1,8,2.635342205401448,0.0198070974346304,0.8695652173913043
9,2021,03,25,22,N,N,0,individual1,9,-28.33439880570179,0.012813069186052855,0.8695652173913043
10,2021,03,25,22,N,N,0,individual1,10,-27.163750690550724,0.00991672301334786,1.7110799438990185
11,2021,03,25,22,N,N,0,individual1,11,-91.64095986929681,0.01245204555673546,2.1871566962948172
12,2021,03,25,22,N,N,0,individual1,12,,,2.8637770897832815
13,2021,03,25,22,N,N,0,individual1,13,,,1.0
14,2021,03,25,22,N,N,0,individual1,14,-60.57561798377257,0.012532205360110613,1.0
0,2021,03,25,22,N,N,0,individual2,0,37.25288516969244,0.041381942947492915,1.8181818181818183
1,2021,03,25,22,N,N,0,individual2,1,38.97979775580182,0.02713028930284717,2.7751196172248798
2,2021,03,25,22,N,N,0,individual2,2,-11.033489051397748,0.04096930863792891,5.105946684894053
3,2021,03,25,22,N,N,0,individual2,3,-13.140486523406201,0.04586734055919864,3.506493506493506
4,2021,03,25,22,N,N,0,individual2,4,-31.451230016025875,0.04453960697268345,1.8181818181818183
5,2021,03,25,22,N,N,0,individual2,5,-86.64499649389363,0.04147541603900116,2.0061517429938487
6,2021,03,25,22,N,N,0,individual2,6,-130.24002027544648,0.03321748296980099,2.048872180451128
7,2021,03,25,22,N,N,0,individual2,7,169.98622759164672,0.02505355811690686,1.25
8,2021,03,25,22,N,N,0,individual2,8,174.7873955799113,0.018706990805254297,1.25
9,2021,03,25,22,N,N,0,individual2,9,176.30120538470285,0.01409011193979217,1.9157894736842105
10,2021,03,25,22,N,N,0,individual2,10,170.62443979981356,0.012738171562534154,2.896240601503759
11,2021,03,25,22,N,N,0,individual2,11,163.73331056509306,0.011508117882754442,3.533834586466165
12,2021,03,25,22,N,N,0,individual2,12,171.84430628681793,0.015385587390272298,2.301908617698092
13,2021,03,25,22,N,N,0,individual2,13,162.9797146610214,0.025085712076213778,1.5384615384615388
0,2021,03,25,22,N,N,0,individual3,0,,,3.759398496240601
1,2021,03,25,22,N,N,0,individual3,1,,,0.9523809523809523
2,2021,03,25,22,N,N,0,individual3,2,,,0.9523809523809523
3,2021,03,25,22,N,N,0,individual3,3,163.02503488791612,0.017568832500046233,1.4095238095238092
4,2021,03,25,22,N,N,0,individual3,4,162.4486958268923,0.017381725159472904,2.4
5,2021,03,25,22,N,N,0,individual3,5,160.8201074793055,0.014913549388708015,3.0
6,2021,03,25,22,N,N,0,individual3,6,147.71592019946436,0.016926268459867343,2.6292906178489703
7,2021,03,25,22,N,N,0,individual3,7,148.92939277059895,0.019563240140850868,3.013368661929423
8,2021,03,25,22,N,N,0,individual3,8,146.357337479364,0.01724940172699469,2.5314297890475173
9,2021,03,25,22,N,N,0,individual3,9,146.13875057452134,0.015080570927698676,2.462274567537725
10,2021,03,25,22,N,N,0,individual3,10,169.9670615134481,0.02232622095183968,2.7846889952153107
11,2021,03,25,22,N,N,0,individual3,11,-178.39076456741154,0.03174727620862571,2.977443609022556
12,2021,03,25,22,N,N,0,individual3,12,-178.19269668788868,0.02596553918728358,2.7898694103680253
13,2021,03,25,22,N,N,0,individual3,13,-131.95230042392276,0.03216798444255642,1.5789473684210524
14,2021,03,25,22,N,N,0,individual3,14,-90.01307241219033,0.025817035259118958,1.5692842878309603
15,2021,03,25,22,N,N,0,individual3,15,-32.02349466538361,0.02649011465198748,1.3953488372093021
16,2021,03,25,22,N,N,0,individual3,16,,,1.3953488372093021
0,2021,03,25,22,N,N,0,individual4,0,-2.4176253678984145,0.014304020494783737,4.643962848297214
1,2021,03,25,22,N,N,0,individual4,1,-11.378706010781862,0.02064277074898215,3.3338764868828417
2,2021,03,25,22,N,N,0,individual4,2,-39.82417955105293,0.025290456606539342,3.2502308402585416
3,2021,03,25,22,N,N,0,individual4,3,-92.89127569216893,0.027225448171980592,2.0350877192982457
4,2021,03,25,22,N,N,0,individual4,4,,,1.0909090909090906
5,2021,03,25,22,N,N,0,individual4,5,,,1.0909090909090906
6,2021,03,25,22,N,N,0,individual4,6,162.9465373884576,0.04351294617072072,3.57758031442242
7,2021,03,25,22,N,N,0,individual4,7,,,1.4285714285714284
8,2021,03,25,22,N,N,0,individual4,8,,,1.4285714285714284
9,2021,03,25,22,N,N,0,individual4,9,3.5456293423453635,0.03565681654913082,4.6992481203007515
10,2021,03,25,22,N,N,0,individual4,10,-17.660012428448223,0.035777067318316334,5.676691729323309
11,2021,03,25,22,N,N,0,individual4,11,-10.172024293718312,0.02959246585699447,5.007518796992481
12,2021,03,25,22,N,N,0,individual4,12,-1.3765226707136207,0.03382973709056468,4.842105263157893
13,2021,03,25,22,N,N,0,individual4,13,1.3051371212857665,0.03406898924476946,2.7027027027027026
14,2021,03,25,22,N,N,0,individual4,14,27.71398004106834,0.03550322950759824,1.6216216216216217
0,2021,03,25,22,N,N,0,individual5,0,-171.88140093154632,0.01658986460064847,1.7142857142857142
1,2021,03,25,22,N,N,0,individual5,1,-85.68054933280834,0.03440427765440823,1.6369495166487644
2,2021,03,25,22,N,N,0,individual5,2,-38.63024937232018,0.026453424137311443,1.2244897959183672
3,2021,03,25,22,N,N,0,individual5,3,,,1.2244897959183672
4,2021,03,25,22,N,N,0,individual5,4,,,1.3426423200859288
5,2021,03,25,22,N,N,0,individual5,5,4.575284499288851,0.02534414180704732,1.4285714285714284
6,2021,03,25,22,N,N,0,individual5,6,3.3499564762523506,0.02244003484148777,1.9548872180451127
7,2021,03,25,22,N,N,0,individual5,7,,,2.5438596491228065
8,2021,03,25,22,N,N,0,individual5,8,17.56661831138033,0.023647811633878888,1.666666666666667
9,2021,03,25,22,N,N,0,individual5,9,46.73541125466984,0.02715112525583452,2.0574162679425836
10,2021,03,25,22,N,N,0,individual5,10,105.56709794271012,0.036413582012605965,2.727272727272727
11,2021,03,25,22,N,N,0,individual5,11,,,2.727272727272727
12,2021,03,25,22,N,N,0,individual5,12,,,2.727272727272727
13,2021,03,25,22,N,N,0,individual5,13,179.66729453054975,0.027354066128252513,3.112566104255855
14,2021,03,25,22,N,N,0,individual5,14,178.17486648969177,0.02829060076218057,3.3148661126500465
15,2021,03,25,22,N,N,0,individual5,15,-179.57574218975918,0.024187812076466555,3.1671283471837484
0,2021,03,25,22,N,N,0,individual6,0,-1.442712294428412,0.018483171974297028,3.0
1,2021,03,25,22,N,N,0,individual6,1,-4.751172587561739,0.03153026209026015,3.4912280701754383
2,2021,03,25,22,N,N,0,individual6,2,-4.788690162612291,0.02568549533148141,3.314866112650046
3,2021,03,25,22,N,N,0,individual6,3,-8.89229460911318,0.022062094965864882,3.126236644242184
4,2021,03,25,22,N,N,0,individual6,4,-5.338268235400763,0.02181899700658368,2.8571428571428568
5,2021,03,25,22,N,N,0,individual6,5,-7.379700024964623,0.017526523938277642,1.0344827586206897
6,2021,03,25,22,N,N,0,individual6,6,-53.38502384786848,0.019330827772783627,1.0344827586206897
7,2021,03,25,22,N,N,0,individual6,7,,,1.0344827586206897
8,2021,03,25,22,N,N,0,individual6,8,-138.99325363380066,0.017334898046812486,3.046136211672557
9,2021,03,25,22,N,N,0,individual6,9,-176.508692707404,0.02085600765693308,1.4019029266530172
10,2021,03,25,22,N,N,0,individual6,10,-167.35973450413493,0.01485898125179173,1.3043478260869565
11,2021,03,25,22,N,N,0,individual6,11,,,1.4073226544622426
12,2021,03,25,22,N,N,0,individual6,12,-171.56917860711192,0.016880453003385174,1.5
13,2021,03,25,22,N,N,0,individual6,13,-176.12210219832895,0.018261419499143536,1.5332409972299168
14,2021,03,25,22,N,N,0,individual6,14,178.5313833298394,0.01947093974327514,1.5789473684210524
15,2021,03,25,22,N,N,0,individual6,15,168.3006420107234,0.019332838986676083,2.8574472618793947
0,2021,03,25,22,N,N,0,individual7,0,-178.08164637115317,0.008766604066033558,1.5789473684210524
1,2021,03,25,22,N,N,0,individual7,1,163.5896274456331,0.009254218419347185,1.5789473684210524
2,2021,03,25,22,N,N,0,individual7,2,162.79187878013843,0.009264484139707437,4.06015037593985
3,2021,03,25,22,N,N,0,individual7,3,,,3.4039644565960354
4,2021,03,25,22,N,N,0,individual7,4,145.74638863352968,0.028322958027972286,6.663308990178797
5,2021,03,25,22,N,N,0,individual7,5,,,2.451523545706371
6,2021,03,25,22,N,N,0,individual7,6,93.12513749572263,0.025350379555282004,1.666666666666667
7,2021,03,25,22,N,N,0,individual7,7,25.436489218860306,0.16734589643997094,1.1056711546307632
8,2021,03,25,22,N,N,0,individual7,8,150.8191568893908,0.03492434641055621,0.6976744186046511
9,2021,03,25,22,N,N,0,individual7,9,161.30532918650297,0.03206992280362315,0.6976744186046511
10,2021,03,25,22,N,N,0,individual7,10,152.4791500268502,0.024216909468521237,0.6976744186046511
11,2021,03,25,22,N,N,0,individual7,11,149.82505643741047,0.016616185705063735,0.8271596985118855
12,2021,03,25,22,N,N,0,individual7,12,159.56608718654277,0.017241737120131623,3.177448264624409
13,2021,03,25,22,N,N,0,individual7,13,-163.3650807211527,0.02785785929066292,3.4232640424590888
14,2021,03,25,22,N,N,0,individual7,14,-166.32987525772538,0.024947148569240265,2.8646616541353382
15,2021,03,25,22,N,N,0,individual7,15,-75.65473756476601,0.03254800401897238,3.0
0,2021,03,25,22,N,N,0,individual8,0,-132.20486227185918,0.023394940008707968,3.0
1,2021,03,25,22,N,N,0,individual8,1,-161.84308477192258,0.048184424719420325,3.8181818181818166
2,2021,03,25,22,N,N,0,individual8,2,,,1.3636363636363635
3,2021,03,25,22,N,N,0,individual8,3,,,1.4046479835953518
4,2021,03,25,22,N,N,0,individual8,4,-103.9246588662898,0.030255087624369528,2.1428571428571432
5,2021,03,25,22,N,N,0,individual8,5,-45.66269298721763,0.032037910889870395,2.8320802005012538
6,2021,03,25,22,N,N,0,individual8,6,-2.4188608179119893,0.026535928235050604,2.051868802440884
7,2021,03,25,22,N,N,0,individual8,7,,,1.3043478260869565
8,2021,03,25,22,N,N,0,individual8,8,-2.3973147967191073,0.037985074601021546,1.316829623465779
9,2021,03,25,22,N,N,0,individual8,9,5.755724271306752,0.02884811645772875,1.3636363636363635
10,2021,03,25,22,N,N,0,individual8,10,-1.807698194339084,0.024212581962602744,1.3636363636363635
11,2021,03,25,22,N,N,0,individual8,11,1.3895019802013677,0.028244935525093336,3.3014354066985647
12,2021,03,25,22,N,N,0,individual8,12,,,2.3076923076923075
13,2021,03,25,22,N,N,0,individual8,13,-12.938233508166046,0.030889476612830702,2.034412955465587
14,2021,03,25,22,N,N,0,individual8,14,-10.95352112930183,0.025776905779564256,1.875
15,2021,03,25,22,N,N,0,individual8,15,-28.498718575055598,0.03092596381244619,2.9407894736842106
0,2021,03,25,10,N,N,0,individual1,0,123.8210073703647,0.03777577613516893,4.7368421052631575
1,2021,03,25,10,N,N,0,individual1,1,131.4289543690353,0.034833735455749776,5.037593984962406
2,2021,03,25,10,N,N,0,individual1,2,157.4534357962658,0.03001663312600036,2.8571428571428568
3,2021,03,25,10,N,N,0,individual1,3,-176.89773280801703,0.03230078074807808,1.4634146341463417
4,2021,03,25,10,N,N,0,individual1,4,157.3638396366665,0.04349195880074899,1.4634146341463417
5,2021,03,25,10,N,N,0,individual1,5,13.826989175558976,0.04874504475204162,3.727306070053181
6,2021,03,25,10,N,N,0,individual1,6,-7.6306989535112,0.039232411475450646,1.0714285714285716
7,2021,03,25,10,N,N,0,individual1,7,-3.8007402652634754,0.03119289356577742,1.0714285714285716
8,2021,03,25,10,N,N,0,individual1,8,-7.041805007831414,0.026506532348175484,2.518796992481203
9,2021,03,25,10,N,N,0,individual1,9,-5.262758994515185,0.025803456466320283,2.8947368421052637
10,2021,03,25,10,N,N,0,individual1,10,,,3.0143540669856455
11,2021,03,25,10,N,N,0,individual1,11,-23.10818258835399,0.03210332061203996,3.433014354066985
12,2021,03,25,10,N,N,0,individual1,12,-20.53532153681109,0.02860908333113533,2.93343653250774
13,2021,03,25,10,N,N,0,individual1,13,-7.533078363934529,0.024168838511818003,3.10723332395159
14,2021,03,25,10,N,N,0,individual1,14,-20.809075877641206,0.022937936615115364,2.8277511961722483
15,2021,03,25,10,N,N,0,individual1,15,-76.24711197642708,0.02520220714638605,2.705989110707804
16,2021,03,25,10,N,N,0,individual1,16,-82.93887994122844,0.022418017802851842,2.0689655172413794
17,2021,03,25,10,N,N,0,individual1,17,-160.63514029799092,0.02889906564478111,3.067150635208712
0,2021,03,25,10,N,N,0,individual2,0,135.02663312773606,0.015187256168622919,2.2222222222222223
1,2021,03,25,10,N,N,0,individual2,1,133.7233026184638,0.012658601328934352,1.6747542615403759
2,2021,03,25,10,N,N,0,individual2,2,92.7992413804974,0.015236341170781247,1.2765957446808511
3,2021,03,25,10,N,N,0,individual2,3,9.992287049113276,0.027521802317526663,1.2035355896454627
4,2021,03,25,10,N,N,0,individual2,4,13.19517287382259,0.016691790542658798,0.5825242718446602
5,2021,03,25,10,N,N,0,individual2,5,,,0.5825242718446602
6,2021,03,25,10,N,N,0,individual2,6,,,0.5825242718446602
7,2021,03,25,10,N,N,0,individual2,7,,,0.5825242718446602
8,2021,03,25,10,N,N,0,individual2,8,,,0.5825242718446602
9,2021,03,25,10,N,N,0,individual2,9,77.95103256860975,0.028306540437809342,1.0050076647930504
10,2021,03,25,10,N,N,0,individual2,10,158.9324797916713,0.020506017434925,1.2
11,2021,03,25,10,N,N,0,individual2,11,179.2231416229342,0.021713840268462254,1.3122807017543858
12,2021,03,25,10,N,N,0,individual2,12,-170.23319721862052,0.02345405350131223,3.1861912846632716
13,2021,03,25,10,N,N,0,individual2,13,,,1.9354838709677422
14,2021,03,25,10,N,N,0,individual2,14,,,2.439728353140917
15,2021,03,25,10,N,N,0,individual2,15,-164.26667346056254,0.025357536345013948,2.6390977443609023
16,2021,03,25,10,N,N,0,individual2,16,-170.8929304721872,0.01937678345447662,2.1428571428571432
17,2021,03,25,10,N,N,0,individual2,17,-159.1780427615295,0.016984971745251213,2.007518796992481
0,2021,03,25,10,N,N,0,individual3,0,105.13609261762913,0.02762651698784832,1.3043478260869565
1,2021,03,25,10,N,N,0,individual3,1,105.56247533902149,0.02089290812855238,1.3043478260869565
2,2021,03,25,10,N,N,0,individual3,2,81.40518583231237,0.03045326613946633,2.128146453089245
3,2021,03,25,10,N,N,0,individual3,3,1.4961878792706438,0.040105622681546896,4.105263157894737
4,2021,03,25,10,N,N,0,individual3,4,-8.725333721959567,0.03685761349865818,1.663967611336032
5,2021,03,25,10,N,N,0,individual3,5,-9.043624905243176,0.030689773382749287,1.1538461538461537
6,2021,03,25,10,N,N,0,individual3,6,-28.794934447355427,0.0320684375034391,1.497975708502024
7,2021,03,25,10,N,N,0,individual3,7,-22.078898729468822,0.03151751137114139,3.533834586466166
8,2021,03,25,10,N,N,0,individual3,8,-28.343070486211776,0.02737772934619136,4.150375939849623
9,2021,03,25,10,N,N,0,individual3,9,-26.94144588967575,0.027776828649196932,3.3157894736842106
10,2021,03,25,10,N,N,0,individual3,10,-15.764347384703184,0.022948303687713504,3.6315789473684212
11,2021,03,25,10,N,N,0,individual3,11,16.275446687194933,0.021253124176176138,3.0375939849624056
12,2021,03,25,10,N,N,0,individual3,12,17.555348206595568,0.018351759402947677,1.7800314740339223
13,2021,03,25,10,N,N,0,individual3,13,-2.388875518699299,0.020668285179961374,1.3953488372093021
14,2021,03,25,10,N,N,0,individual3,14,-88.65776994632915,0.04150005452214206,1.9186046511627906
15,2021,03,25,10,N,N,0,individual3,15,-139.582841248593,0.031815441613976626,2.8157894736842106
16,2021,03,25,10,N,N,0,individual3,16,-151.48237117676305,0.02663557678373824,3.6454293628808867
