,Year,Month,Day,Trial,Individual,Tailbeat,Ablation,Darkness,Flow,Angle_to_NN,Angle_PS,Distance_to_NN,Acceleration
2,2023,12,05,17,individual3,3.0,Y,Y,0,1.6716163767631944,-0.005144501832903344,0.9994854880334284,0.0028711439368421647
3,2023,12,05,17,individual3,4.0,Y,Y,0,1.2580554076149857,-0.006212983482199586,1.2384756502025502,-0.002032564304836387
4,2023,12,05,17,individual3,5.0,Y,Y,0,0.993568225675905,0.09189016671105914,1.354529962322112,-0.0014351537918933157
5,2023,12,05,17,individual3,6.0,Y,Y,0,0.8095156668334375,-0.10155149272331372,1.303708517524947,0.0026347321949911043
6,2023,12,05,17,individual3,7.0,Y,Y,0,-0.16013097083160083,0.10027042561093052,1.4827534259248802,-0.0027006483751270054
7,2023,12,05,17,individual3,8.0,Y,Y,0,0.1329583531279476,-0.02112264990505251,1.2358119088588873,0.0019424469221799962
8,2023,12,05,17,individual3,9.0,Y,Y,0,-0.5340837420432777,0.005158835604577501,1.211043988391064,0.0007866352739744372
9,2023,12,05,17,individual3,10.0,Y,Y,0,0.6450008847686491,0.000922055749261963,1.5914645272409083,0.0009843147183080973
10,2023,12,05,17,individual3,11.0,Y,Y,0,0.9267855777228196,0.0016442190434209285,1.4137053686174441,-0.0002646067986748812
11,2023,12,05,17,individual3,12.0,Y,Y,0,-0.654414612371636,0.012573035371069293,1.978782217011428,-0.0011159703155338514
12,2023,12,05,17,individual3,13.0,Y,Y,0,-1.2135226820315155,0.00015764859072856148,2.2459910897175455,0.0010712373173607835
13,2023,12,05,17,individual3,14.0,Y,Y,0,-1.3767343243928625,0.0005945377391082103,2.1492738512531853,0.0006932007125967839
14,2023,12,05,17,individual3,15.0,Y,Y,0,-2.3474321028783582,0.00023544465300114523,1.9553078234042776,-0.003733284326158269
15,2023,12,05,17,individual3,16.0,Y,Y,0,-2.418581462496698,-0.10261552705875905,1.6742513468660212,8.714289285876849e-05
16,2023,12,05,17,individual3,17.0,Y,Y,0,-2.4719171704764737,0.0026384809881896177,1.2981824900516579,0.0034393466090952146
17,2023,12,05,17,individual3,18.0,Y,Y,0,-2.5384152608344928,0.01625882761360915,1.1602612420511484,-0.0026159922650023947
18,2023,12,05,17,individual3,19.0,Y,Y,0,1.0308871700266373,0.003888338671105725,0.827882564458037,-0.0008192303909381935
19,2023,12,05,17,individual3,20.0,Y,Y,0,2.1116323341850585,0.012043466542091241,0.7207264239499965,0.0014736256635315156
20,2023,12,05,17,individual3,21.0,Y,Y,0,1.8113116346651055,0.013770257983511214,0.9973350876929935,0.0005064412589230241
21,2023,12,05,17,individual3,22.0,Y,Y,0,1.9432691018352244,-0.0010777806472385826,1.0973966319712238,0.0017587497412820355
22,2023,12,05,17,individual3,23.0,Y,Y,0,,,1.2540243076591107,-0.000646656113031487
0,2023,12,05,17,individual4,1.0,Y,Y,0,1.9727672998500678,-0.02203731239367507,1.3773734519190477,-0.001705929877485658
1,2023,12,05,17,individual4,2.0,Y,Y,0,1.4793587918676827,0.08365134583041603,1.1510912079827718,3.613356153377631e-05
2,2023,12,05,17,individual4,3.0,Y,Y,0,1.831049565342979,0.0034738729649449315,0.7941388779004958,0.0017272915733707484
3,2023,12,05,17,individual4,4.0,Y,Y,0,1.201361253261269,0.0012045809163794348,0.5046562164297497,-0.001989970214141337
4,2023,12,05,17,individual4,5.0,Y,Y,0,0.40890695089289497,0.00010629200465574288,0.7171148931383381,-0.0004592895968430408
5,2023,12,05,17,individual4,6.0,Y,Y,0,0.17368302872663766,-0.09962655485594206,1.2469654246241624,0.0005769717566425116
6,2023,12,05,17,individual4,7.0,Y,Y,0,-0.11790271791459596,0.0023519762056990394,1.3834446142182895,-0.0007366018864704633
7,2023,12,05,17,individual4,8.0,Y,Y,0,-0.0603390804911984,-0.0014496486973684997,1.23921094086092,4.3676320962143365e-05
8,2023,12,05,17,individual4,9.0,Y,Y,0,0.02180039566653113,-0.0035593287190964105,1.2484109007902677,7.63070580458571e-05
9,2023,12,05,17,individual4,10.0,Y,Y,0,0.03033969477004849,0.001064298809698531,1.316328074122574,-6.049920326926148e-05
10,2023,12,05,17,individual4,11.0,Y,Y,0,0.09059283078719202,0.09417037722711294,1.297353750995755,4.31722086254166e-05
11,2023,12,05,17,individual4,12.0,Y,Y,0,0.004305848103669045,-0.011840081079563306,1.1476913971799272,0.0009242643477158585
12,2023,12,05,17,individual4,13.0,Y,Y,0,-0.4837687979369087,0.0011418362798971348,0.9940561293769218,0.0021980238464615856
13,2023,12,05,17,individual4,14.0,Y,Y,0,0.34398660872198267,-0.0037995073332124374,0.9133983968295917,-0.002942042469568264
14,2023,12,05,17,individual4,15.0,Y,Y,0,0.22184801498137569,0.000958755355805796,0.654134328544512,0.0007746650449645743
15,2023,12,05,17,individual4,16.0,Y,Y,0,-0.05591563931079251,-8.649665205031261e-05,0.5249799616800235,0.0005974013010627142
16,2023,12,05,17,individual4,17.0,Y,Y,0,-0.3123390869073791,-0.004411574954136159,0.5175348070615101,-0.0008175016279544822
17,2023,12,05,17,individual4,18.0,Y,Y,0,-1.0265832982325112,-0.019136136408517735,0.5257753413224954,0.0030193876519773242
18,2023,12,05,17,individual4,19.0,Y,Y,0,-1.8391348822900986,-0.01114673535585407,0.43276991212326354,-0.00022960597412650507
19,2023,12,05,17,individual4,20.0,Y,Y,0,-0.2768194159311283,0.010995036652644818,1.1398956252647119,0.003933071859600854
20,2023,12,05,17,individual4,21.0,Y,Y,0,-2.044158044424782,-0.005457925763354205,0.3981012383255513,0.0018416828883248762
21,2023,12,05,17,individual4,22.0,Y,Y,0,-2.2250499653318023,-0.003223672834247874,0.4340323212068171,-0.0002533625066318478
22,2023,12,05,17,individual4,23.0,Y,Y,0,,,1.1258618603681163,-0.0016999330615223233
0,2023,12,05,17,individual5,1.0,Y,Y,0,-0.5180464522351432,0.055476895853445216,2.523549381831426,-0.0015819483075373798
1,2023,12,05,17,individual5,2.0,Y,Y,0,-0.1546908882619069,-0.011365124519919749,2.3916505845017033,0.0014299027995404558
2,2023,12,05,17,individual5,3.0,Y,Y,0,-0.12217098502070392,-0.0011775973047306488,2.1833937240137784,-0.0014967321108304704
3,2023,12,05,17,individual5,4.0,Y,Y,0,-0.18331912893119834,0.0006171633894257095,2.0503646402578903,-0.0013734450125289365
4,2023,12,05,17,individual5,5.0,Y,Y,0,-0.8816735284721819,-0.0011513259393292905,1.909757533858045,-9.794544161518032e-06
5,2023,12,05,17,individual5,6.0,Y,Y,0,-1.4869375216494198,0.002225498248368681,1.7104982429628925,0.0023669041513144696
6,2023,12,05,17,individual5,7.0,Y,Y,0,-0.9006897044140755,-0.0034347041486159522,1.4545311379980965,-0.0024203636703772863
7,2023,12,05,17,individual5,8.0,Y,Y,0,-0.9321805635054226,-0.002169266004652833,1.0842976043687498,0.0006281439450165755
8,2023,12,05,17,individual5,9.0,Y,Y,0,-1.7447246994210779,0.0018578420526529972,0.6105867935688797,-0.000630861305199122
9,2023,12,05,17,individual5,10.0,Y,Y,0,1.4323446602284304,0.0024502833381534824,0.8864386503670375,0.0005111506466830784
10,2023,12,05,17,individual5,11.0,Y,Y,0,-0.9260585415125243,0.011032363522884558,1.0466064870614886,0.00044130946666099324
11,2023,12,05,17,individual5,12.0,Y,Y,0,-1.2255140483233504,0.0003758666683635906,1.0712098623194937,-0.0002902173202978385
12,2023,12,05,17,individual5,13.0,Y,Y,0,-1.7434923518373844,-0.0015588679800231603,1.1131285699682396,0.0011536995908610237
13,2023,12,05,17,individual5,14.0,Y,Y,0,0.8182550861605863,0.0028097008893783024,1.2625851157636265,-0.0002831647184192987
14,2023,12,05,17,individual5,15.0,Y,Y,0,0.8845132797605121,-0.001537789866235766,1.3066850940952806,-0.002795364536438855
15,2023,12,05,17,individual5,16.0,Y,Y,0,1.0310159843396056,0.006418933522722245,1.3472811907335835,0.002702369792643387
16,2023,12,05,17,individual5,17.0,Y,Y,0,1.1149172337447748,0.012166599573799432,1.2610397721246858,-0.0020957468092116928
17,2023,12,05,17,individual5,18.0,Y,Y,0,0.9999275645558863,-0.0017368907372819079,0.9970935830907052,0.0016391097900275702
18,2023,12,05,17,individual5,19.0,Y,Y,0,1.1320920986914895,-0.00848691781344419,0.841285043734356,-0.0020540352820349987
19,2023,12,05,17,individual5,20.0,Y,Y,0,1.6923813056221,0.012780735430826813,0.9111467241187313,0.0027546052116355934
20,2023,12,05,17,individual5,21.0,Y,Y,0,2.116382244188179,0.006804208589037145,1.0476974529331116,-0.0003761769934533544
21,2023,12,05,17,individual5,22.0,Y,Y,0,2.350402627855726,0.009203551180074895,1.0339967242980403,-0.0005171340077824077
22,2023,12,05,17,individual5,23.0,Y,Y,0,,,0.9691428465008383,0.0008367551022518321
0,2023,12,05,17,individual6,1.0,Y,Y,0,-0.8535097932577833,0.004149789888919345,0.9499082212738064,0.00039500345881503837
1,2023,12,05,17,individual6,2.0,Y,Y,0,-0.04659982199439987,-0.003549804459080131,1.3439434445232614,-0.0021447106372886994
2,2023,12,05,17,individual6,3.0,Y,Y,0,0.7483776251623189,-0.008322770942774609,1.3193659119651684,-0.00035808326778024343
3,2023,12,05,17,individual6,4.0,Y,Y,0,-1.8843125140028179,0.001145531271583559,1.1958286741779196,0.002845082055010387
4,2023,12,05,17,individual6,5.0,Y,Y,0,-2.056801555037241,-0.008383758966450265,1.0406877959427785,-0.0004931280221187147
5,2023,12,05,17,individual6,6.0,Y,Y,0,-2.1245616343316223,-0.015874828871112762,0.7951837313363377,-0.0049557908747471045
6,2023,12,05,17,individual6,7.0,Y,Y,0,-1.4547279377821734,-0.007792615044834853,0.4739179668896021,0.0016425401635401938
7,2023,12,05,17,individual6,8.0,Y,Y,0,-1.406379518489675,0.08889808098845377,0.6517193654579131,-0.0024338380974718654
8,2023,12,05,17,individual6,9.0,Y,Y,0,1.396867954168715,0.006804237175695545,0.6105867935688797,0.0015590660282726661
9,2023,12,05,17,individual6,10.0,Y,Y,0,-1.121129474455797,-0.00040018019927049825,0.8535732840428395,0.00010462654429612282
10,2023,12,05,17,individual6,11.0,Y,Y,0,-1.6630458380408282,-0.0010410051781179596,0.84401812795428,0.004837254341867435
11,2023,12,05,17,individual6,12.0,Y,Y,0,-1.6239748327243912,-0.0010532051746569608,0.922725271359074,0.0012130753645414685
12,2023,12,05,17,individual6,13.0,Y,Y,0,-1.8304515174182032,-0.004241520267476995,1.0284227501881085,0.0003035235827364196
13,2023,12,05,17,individual6,14.0,Y,Y,0,-2.797606044867811,-0.004772011194720401,0.9133983968295917,-0.002464442022517279
14,2023,12,05,17,individual6,15.0,Y,Y,0,-2.9197446386084174,-0.0013826091047583293,0.654134328544512,0.003197944329379959
15,2023,12,05,17,individual6,16.0,Y,Y,0,1.7629011601359297,-0.0032694836836769732,0.5249799616800235,-0.003886640964286713
16,2023,12,05,17,individual6,17.0,Y,Y,0,2.8292535666824143,0.01167997554311789,0.5175348070615101,-7.30139136277667e-05
17,2023,12,05,17,individual6,18.0,Y,Y,0,2.1150093553572815,-0.020539588418763733,0.5257753413224954,0.0007973988164343674
18,2023,12,05,17,individual6,19.0,Y,Y,0,1.1039091339845863,-0.01780726225135226,0.4564385312590588,0.00311035364488145
19,2023,12,05,17,individual6,20.0,Y,Y,0,0.21505457577212,-0.005688226940308746,0.5971598791586052,-0.0008405774681059143
20,2023,12,05,17,individual6,21.0,Y,Y,0,-1.0747501350164939,-0.004300220759024544,0.9288374517016876,0.0001561156249357464
21,2023,12,05,17,individual6,22.0,Y,Y,0,0.916542688257991,0.00601545933409858,0.4340323212068171,0.0003586796152838092
22,2023,12,05,17,individual6,23.0,Y,Y,0,,,0.8135785626135347,-0.0036799985136551556
0,2023,12,05,17,individual7,1.0,Y,Y,0,-0.6644436459200697,-0.00409829995484339,1.1660976840769122,0.0015075448866216973
1,2023,12,05,17,individual7,2.0,Y,Y,0,-0.9945626581495048,-0.0048773977347290305,1.044460726308154,-0.0006556801495917579
2,2023,12,05,17,individual7,3.0,Y,Y,0,-1.4699762768265987,-0.001675510867267436,0.9994854880334284,-0.0029727653764340285
3,2023,12,05,17,individual7,4.0,Y,Y,0,-1.8835372459748072,-0.010341983008899576,1.2384756502025502,0.002061470231438363
4,2023,12,05,17,individual7,5.0,Y,Y,0,-2.148024427913888,-0.009296830209688281,1.354529962322112,-0.001057038803860589
5,2023,12,05,17,individual7,6.0,Y,Y,0,-2.4483174885615444,0.0012306710365117212,1.304546642473806,0.0011811093026745992
6,2023,12,05,17,individual7,7.0,Y,Y,0,-2.752072718617768,-0.006959221373458202,1.349284172885631,0.002611963077841971
7,2023,12,05,17,individual7,8.0,Y,Y,0,-2.016552409854542,-0.002102316778896348,1.2358119088588873,7.706420728864376e-05
8,2023,12,05,17,individual7,9.0,Y,Y,0,2.6075089115465153,-0.010943847259293175,1.211043988391064,-0.0012669762942870793
9,2023,12,05,17,individual7,10.0,Y,Y,0,1.4337637672758696,0.09696227977973611,1.6518655329369067,0.0014008768204249705
10,2023,12,05,17,individual7,11.0,Y,Y,0,-2.6526730342848746,0.0006167579152525823,1.416916656943624,-0.0008438809867650252
11,2023,12,05,17,individual7,12.0,Y,Y,0,-1.9985461269640898,-0.0009803749138161658,1.1757088338600545,-0.0001480363797313742
12,2023,12,05,17,individual7,13.0,Y,Y,0,-1.5687733471381675,0.001459849552833677,1.2543571228807349,-1.0560286560693015e-05
13,2023,12,05,17,individual7,14.0,Y,Y,0,-1.2954328857840343,-0.0002745611172893329,1.4435850489533761,-0.0016975234414841804
14,2023,12,05,17,individual7,15.0,Y,Y,0,-1.1246805471901258,-9.836136766809833e-05,1.5007607613741984,8.584501600878783e-06
15,2023,12,05,17,individual7,16.0,Y,Y,0,-0.46436628874933494,-0.0004309098870764583,1.636018839402211,0.0027528864857565274
16,2023,12,05,17,individual7,17.0,Y,Y,0,2.46447551752786,-0.0006555886159640496,1.5378140786968577,0.000683309537082942
17,2023,12,05,17,individual7,18.0,Y,Y,0,2.3728577230554326,0.0041721997392867825,1.2771110622155444,-0.0004728207166957746
18,2023,12,05,17,individual7,19.0,Y,Y,0,1.922801389302521,0.0010290370070782152,1.168658530698912,8.847097786866062e-05
19,2023,12,05,17,individual7,20.0,Y,Y,0,1.1311943460047829,-0.002788395504403788,1.150169053496059,0.0005413978850239952
20,2023,12,05,17,individual7,21.0,Y,Y,0,1.4245119145417284,-0.01049871534994687,1.1255562983421092,-0.001214345780573369
21,2023,12,05,17,individual7,22.0,Y,Y,0,0.7530128119987267,-0.01011049797113848,1.136432420470351,0.0009231500629636596
22,2023,12,05,17,individual7,23.0,Y,Y,0,,,1.1384368160529013,-0.001752177219503502
0,2023,12,05,17,individual8,1.0,Y,Y,0,-1.567598980303324,-0.03651366586406177,1.407082505375596,-0.0006333726797096503
1,2023,12,05,17,individual8,2.0,Y,Y,0,-1.4753614234187669,-0.019645901908789305,1.4099756371245276,9.086981761987122e-05
2,2023,12,05,17,individual8,3.0,Y,Y,0,-1.4739340258470148,0.004958598576937598,1.3344894659424391,-6.32179306384708e-05
3,2023,12,05,17,individual8,4.0,Y,Y,0,-1.4802854166624637,0.0024192031141826663,1.5645916118961913,0.00334030621035041
4,2023,12,05,17,individual8,5.0,Y,Y,0,-1.4561000925363787,-0.0010570374945330775,1.895196575539358,-0.000214508284059245
5,2023,12,05,17,individual8,6.0,Y,Y,0,-2.0405680818650738,-0.01759710769521946,2.2758154153451953,0.0006136630429200734
6,2023,12,05,17,individual8,7.0,Y,Y,0,-2.3327207924000897,-0.0012945519773291576,2.0971436200275226,-0.0012671228481137848
7,2023,12,05,17,individual8,8.0,Y,Y,0,-2.3240174319914844,0.0038092565943397437,1.9847293901813163,-0.0017948445600969073
8,2023,12,05,17,individual8,9.0,Y,Y,0,-2.2607265447303613,0.0007729603189924291,1.9818570322592297,0.001736155925759711
9,2023,12,05,17,individual8,10.0,Y,Y,0,-1.3145987904708103,0.00020468647794507632,1.6549387243668505,-0.0024355123355933833
10,2023,12,05,17,individual8,11.0,Y,Y,0,-2.1886640624683236,-0.0020089840096052117,1.5654163753250985,0.00012087602075028784
11,2023,12,05,17,individual8,12.0,Y,Y,0,-1.942427734636736,0.004294010902823862,1.6497345191393697,0.002305452320203513
12,2023,12,05,17,individual8,13.0,Y,Y,0,-2.297128610277028,0.0031893922465137735,1.5261994130040804,-0.0002547654496745307
13,2023,12,05,17,individual8,14.0,Y,Y,0,-2.3618687886363112,0.01418343921691293,1.3912839765577578,0.0004856632803953872
14,2023,12,05,17,individual8,15.0,Y,Y,0,-2.2570793738292814,0.005428652401509485,1.3066850940952806,-0.00018730002977946744
15,2023,12,05,17,individual8,16.0,Y,Y,0,-2.1105766692501877,0.001619457908086062,1.3472811907335835,-0.0025355645640520452
16,2023,12,05,17,individual8,17.0,Y,Y,0,-2.0266754198450183,-0.0033335242297923024,1.2610397721246858,0.0005573480292845463
17,2023,12,05,17,individual8,18.0,Y,Y,0,-2.1416650890339066,0.017203550526477745,0.9970935830907052,0.000160363573486255
18,2023,12,05,17,individual8,19.0,Y,Y,0,-2.009500554898304,0.012201572582938181,0.841285043734356,0.0001540704718686837
19,2023,12,05,17,individual8,20.0,Y,Y,0,-1.4492113479676931,0.005194337674277113,0.9111467241187313,0.0007830317735820603
20,2023,12,05,17,individual8,21.0,Y,Y,0,-1.0252104094016143,-0.0005469241905776763,1.0476974529331116,8.514068440163099e-05
21,2023,12,05,17,individual8,22.0,Y,Y,0,-0.7911900257340667,-0.0011269043794271886,1.0339967242980403,0.0024415500743618494
22,2023,12,05,17,individual8,23.0,Y,Y,0,,,0.9691428465008383,-0.0003820810687380313
0,2021,08,03,08,individual1,1.0,Y,N,0,,,,
1,2021,08,03,08,individual1,2.0,Y,N,0,,,,
2,2021,08,03,08,individual1,3.0,Y,N,0,,,,
3,2021,08,03,08,individual1,4.0,Y,N,0,,,,
4,2021,08,03,08,individual1,5.0,Y,N,0,,,,
5,2021,08,03,08,individual1,6.0,Y,N,0,,,,
6,2021,08,03,08,individual1,7.0,Y,N,0,,,,
7,2021,08,03,08,individual1,8.0,Y,N,0,,,,
8,2021,08,03,08,individual1,9.0,Y,N,0,,,,
9,2021,08,03,08,individual1,10.0,Y,N,0,,,,
10,2021,08,03,08,individual1,11.0,Y,N,0,,,,
11,2021,08,03,08,individual1,12.0,Y,N,0,-2.241165408537582,,1.2086234364865376,-0.0007138997870871531
12,2021,08,03,08,individual1,13.0,Y,N,0,-2.208200438222532,0.00019749551319666234,1.2370062452391526,0.0024269815756802764
13,2021,08,03,08,individual1,14.0,Y,N,0,-2.159815929493294,-0.0004774705153581915,1.53192700755612,-0.002681214247411609
14,2021,08,03,08,individual1,15.0,Y,N,0,,,1.5129762535030344,0.00031273589482260026
0,2021,08,03,08,individual2,1.0,Y,N,0,,,,
1,2021,08,03,08,individual2,2.0,Y,N,0,,,,
2,2021,08,03,08,individual2,3.0,Y,N,0,,,,
3,2021,08,03,08,individual2,4.0,Y,N,0,,,,
4,2021,08,03,08,individual2,5.0,Y,N,0,,,,
5,2021,08,03,08,individual2,6.0,Y,N,0,,,,
6,2021,08,03,08,individual2,7.0,Y,N,0,,,,
7,2021,08,03,08,individual2,8.0,Y,N,0,0.36120527276814984,,1.5361926962475554,0.0032024343043510297
8,2021,08,03,08,individual2,9.0,Y,N,0,0.6751750001866682,-0.00174129732326866,1.4343834981214547,-0.0027194811558495504
9,2021,08,03,08,individual2,10.0,Y,N,0,1.1696798500316208,0.0009210819224651927,2.0819317779257234,-0.00031006782056558344
10,2021,08,03,08,individual2,11.0,Y,N,0,1.5723484613478673,,2.66675335038922,-0.006995101641691703
11,2021,08,03,08,individual2,12.0,Y,N,0,,,,
12,2021,08,03,08,individual2,13.0,Y,N,0,,,,
13,2021,08,03,08,individual2,14.0,Y,N,0,,,,
14,2021,08,03,08,individual2,15.0,Y,N,0,,,,
0,2021,08,03,08,individual3,1.0,Y,N,0,,,,
1,2021,08,03,08,individual3,2.0,Y,N,0,,,,
2,2021,08,03,08,individual3,3.0,Y,N,0,,,,
3,2021,08,03,08,individual3,4.0,Y,N,0,1.9000732160704166,,3.3104574352064593,-0.002082855297402206
4,2021,08,03,08,individual3,5.0,Y,N,0,1.3054488533871198,-0.03225423521274497,0.772842792603023,0.0009370182640961372
5,2021,08,03,08,individual3,6.0,Y,N,0,1.6302342631425155,-0.002263838938643765,5.308661587473983,0.0009914184558639464
6,2021,08,03,08,individual3,7.0,Y,N,0,1.1105373185277394,0.012414428119375886,1.2732107971508355,0.00020326435037290773
7,2021,08,03,08,individual3,8.0,Y,N,0,1.565418746649696,0.011047509679437267,1.1916367320963597,0.00019337702643504426
8,2021,08,03,08,individual3,9.0,Y,N,0,2.188044971975476,0.02358537622723332,1.6095660201830804,0.002765117238276185
9,2021,08,03,08,individual3,10.0,Y,N,0,2.715867346764038,-0.024099134227068567,1.8774777092981993,-0.0009824741272989863
10,2021,08,03,08,individual3,11.0,Y,N,0,2.8446309764232978,-0.013497827890206848,1.9916661110113945,0.00023557794675744216
11,2021,08,03,08,individual3,12.0,Y,N,0,2.529400480341288,-0.0048363842833575345,1.8539071484532783,-0.0027196102122171058
12,2021,08,03,08,individual3,13.0,Y,N,0,-1.5336576939911752,-0.006792600623227295,1.6591771343260153,0.0031374958458344378
13,2021,08,03,08,individual3,14.0,Y,N,0,-3.0246085582882927,-0.007539197280876384,1.4289853243388295,-0.0025681993091078307
14,2021,08,03,08,individual3,15.0,Y,N,0,,,1.2552531183845825,0.002324559575634277
0,2021,08,03,08,individual4,1.0,Y,N,0,,,,
1,2021,08,03,08,individual4,2.0,Y,N,0,,,,
2,2021,08,03,08,individual4,3.0,Y,N,0,,,,
3,2021,08,03,08,individual4,4.0,Y,N,0,,,,
4,2021,08,03,08,individual4,5.0,Y,N,0,,,,
5,2021,08,03,08,individual4,6.0,Y,N,0,-2.3865740669022073,,1.6259370478447706,0.009898116771180148
6,2021,08,03,08,individual4,7.0,Y,N,0,-0.26651242356198795,0.004352216386562032,1.2542923433776842,-0.0013601974342870773
